ticker,1y Target Est,1y Target Est,1y Target Est,1y Target Est,1y Target Est,1y Target Est,Day's Range,EPS (TTM),Earnings Date,Ex-Dividend Date,Forward Dividend & Yield,Market Cap,Open,PE Ratio (TTM),Previous Close,Volume,url,error
PENIND.BO,70,34.00 - 67.00,0.00 x 0,"24,921",1.25,0.00 x 0,37.20 - 38.35,6.392,2019-02-08 to 2019-02-12,19-07-13,N/A (N/A),4.597B,37.25,5.98,37.65,"18,545",http://finance.yahoo.com/quote/PENIND.BO?p=PENIND.BO,
JYOTISTRUC.BO,29,1.5500 - 13.2000,0.00 x 0,"27,943",1.3,0.00 x 0,1.5500 - 1.7100,-130.2,,11-07-13,N/A (N/A),177.435M,1.56,N/A,1.63,"41,033",http://finance.yahoo.com/quote/JYOTISTRUC.BO?p=JYOTISTRUC.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
SSWL.BO,975,"882.80 - 1,473.70",0.00 x 0,"1,439",0.65,0.00 x 0,882.95 - 895.35,52.579,2019-02-13 to 2019-02-18,19-09-18,4.00 (0.45%),13.798B,892,16.83,885.1,139,http://finance.yahoo.com/quote/SSWL.BO?p=SSWL.BO,
MANINDS.BO,135,66.70 - 148.50,0.00 x 0,"23,100",2.09,0.00 x 0,67.00 - 70.00,11.154,2019-02-13 to 2019-02-18,19-09-18,1.50 (2.14%),3.852B,69.8,6.05,69.05,"4,998",http://finance.yahoo.com/quote/MANINDS.BO?p=MANINDS.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
METALFORGE.BO,678,9.80 - 38.70,0.00 x 0,"3,069",-0.12,0.00 x 0,9.80 - 10.89,-132.671,,24-12-14,N/A (N/A),426.79M,10.41,N/A,10.41,"12,559",http://finance.yahoo.com/quote/METALFORGE.BO?p=METALFORGE.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
COCHINM.BO,318,100.00 - 225.90,0.00 x 0,"4,143",0.82,0.00 x 0,210.00 - 219.00,6.815,2019-02-08 to 2019-02-12,25-06-14,N/A (N/A),1.712B,213,32.08,211.6,"2,469",http://finance.yahoo.com/quote/COCHINM.BO?p=COCHINM.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
CARBORUNIV.BO,405.67,314.35 - 404.10,0.00 x 0,"5,963",0.52,0.00 x 0,359.00 - 361.80,13.078,,26-07-18,2.50 (0.69%),67.906B,361.8,27.46,363.05,446,http://finance.yahoo.com/quote/CARBORUNIV.BO?p=CARBORUNIV.BO,
MMTC.BO,1058,24.05 - 47.05,0.00 x 0,"178,219",1.29,0.00 x 0,28.10 - 29.00,0.25,2019-02-13 to 2019-02-18,12-09-18,0.20 (0.68%),42.675B,28.7,113.8,28.85,"65,013",http://finance.yahoo.com/quote/MMTC.BO?p=MMTC.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
TATAMETALI.BO,901.33,545.00 - 937.00,0.00 x 0,"9,666",1.19,0.00 x 0,597.75 - 620.00,68.371,,21-06-18,3.00 (0.47%),15.292B,612.25,8.84,612.8,"5,627",http://finance.yahoo.com/quote/TATAMETALI.BO?p=TATAMETALI.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
MONNETISPA.BO,22,23.40 - 95.15,0.00 x 0,"25,388",2.21,0.00 x 0,35.00 - 38.80,-265.484,,19-09-14,N/A (N/A),17.96B,35,N/A,38.1,"11,057",http://finance.yahoo.com/quote/MONNETISPA.BO?p=MONNETISPA.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
KALYANIFRG.BO,207,260.40 - 396.50,0.00 x 0,213,1.14,0.00 x 0,278.00 - 291.50,23.417,,19-07-18,3.50 (1.16%),1.057B,282,12.4,280.95,96,http://finance.yahoo.com/quote/KALYANIFRG.BO?p=KALYANIFRG.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
STEELCAS.BO,61,138.05 - 216.65,0.00 x 0,"4,281",1.23,0.00 x 0,146.75 - 154.15,12.94,,02-08-18,1.35 (0.84%),2.979B,151,11.38,151.4,"5,891",http://finance.yahoo.com/quote/STEELCAS.BO?p=STEELCAS.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
PRADPME.BO,53,59.00 - 112.80,0.00 x 0,"2,476",0.32,0.00 x 0,75.00 - 76.00,2.62,2019-01-23 to 2019-01-28,28-03-16,N/A (N/A),1.295B,76,28.63,75,501,http://finance.yahoo.com/quote/PRADPME.BO?p=PRADPME.BO,
VARDHINDQ.BO,45,2.4700 - 15.9500,0.00 x 0,"1,970",1.1,0.00 x 0,2.4700 - 2.4700,-65.342,,22-09-15,N/A (N/A),19.501M,2.47,N/A,2.52,"2,100",http://finance.yahoo.com/quote/VARDHINDQ.BO?p=VARDHINDQ.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
HINDCOPPER.BO,80,44.90 - 92.95,0.00 x 0,"142,968",1.53,0.00 x 0,48.80 - 50.05,1.203,,18-09-18,0.25 (0.51%),45.382B,50,40.77,49.8,"61,073",http://finance.yahoo.com/quote/HINDCOPPER.BO?p=HINDCOPPER.BO,
SRIPIPES.BO,340,163.30 - 406.10,0.00 x 0,"5,892",0.65,0.00 x 0,183.20 - 188.00,27.662,,11-09-18,6.00 (3.30%),8.597B,188,6.66,188.25,"1,521",http://finance.yahoo.com/quote/SRIPIPES.BO?p=SRIPIPES.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
NLCINDIA.BO,122,65.00 - 108.00,0.00 x 0,"35,435",0.23,0.00 x 0,67.45 - 68.20,12.71,,20-07-18,4.50 (6.69%),93.876B,67.45,5.33,67.75,"12,270",http://finance.yahoo.com/quote/NLCINDIA.BO?p=NLCINDIA.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
JMTAUTOLTD.BO,70,2.4600 - 5.4000,0.00 x 0,"29,847",0.4,0.00 x 0,3.4000 - 3.5000,2.071,,28-06-13,N/A (N/A),1.713B,3.5,1.64,3.52,"15,592",http://finance.yahoo.com/quote/JMTAUTOLTD.BO?p=JMTAUTOLTD.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
SHILGRAVQ.BO,57,95.05 - 179.00,0.00 x 0,"2,395",1.18,0.00 x 0,100.35 - 101.90,13.088,,20-11-18,4.00 (3.95%),617.44M,101.9,7.67,102,496,http://finance.yahoo.com/quote/SHILGRAVQ.BO?p=SHILGRAVQ.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
AROGRANITE.BO,91,49.00 - 78.50,0.00 x 0,"3,530",1.23,0.00 x 0,52.60 - 54.95,1.679,,08-09-17,N/A (N/A),814.725M,54.5,31.72,54.1,440,http://finance.yahoo.com/quote/AROGRANITE.BO?p=AROGRANITE.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
JBFIND.BO,318,17.45 - 206.50,0.00 x 0,"22,959",1.39,0.00 x 0,20.25 - 20.90,-41.565,2018-11-12 to 2018-11-16,14-09-17,N/A (N/A),1.658B,20.7,N/A,21.15,"1,189",http://finance.yahoo.com/quote/JBFIND.BO?p=JBFIND.BO,
LOYALTEX.BO,290,362.00 - 788.00,0.00 x 0,303,1.13,0.00 x 0,467.40 - 475.00,52.591,,18-09-18,5.00 (1.00%),2.255B,475,8.9,478.8,70,http://finance.yahoo.com/quote/LOYALTEX.BO?p=LOYALTEX.BO,
HIMATSEIDE.BO,376,200.00 - 400.00,0.00 x 0,"12,602",1.53,0.00 x 0,209.30 - 213.45,20.09,,12-09-18,2.50 (1.18%),20.838B,209.3,10.54,210.45,"5,114",http://finance.yahoo.com/quote/HIMATSEIDE.BO?p=HIMATSEIDE.BO,
BSL.BO,66,37.15 - 111.00,0.00 x 0,"1,470",0.3,0.00 x 0,47.00 - 50.95,1.427,2019-02-08 to 2019-02-12,19-09-18,1.00 (1.89%),490.986M,48.05,33.43,50.6,317,http://finance.yahoo.com/quote/BSL.BO?p=BSL.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
SURYALA.BO,135,110.00 - 189.00,0.00 x 0,456,1.36,0.00 x 0,127.50 - 130.50,21.385,2019-02-07 to 2019-02-11,06-08-18,1.50 (1.18%),544.042M,130,5.96,127.5,561,http://finance.yahoo.com/quote/SURYALA.BO?p=SURYALA.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
WELSPUNIND.BO,75,48.90 - 78.20,0.00 x 0,"76,225",0.95,0.00 x 0,60.05 - 61.35,4.04,,25-06-18,0.65 (1.06%),60.585B,61,14.93,60.9,"40,829",http://finance.yahoo.com/quote/WELSPUNIND.BO?p=WELSPUNIND.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
GANECOS.BO,395,242.00 - 425.00,0.00 x 0,"4,862",0.02,0.00 x 0,288.00 - 288.00,21.308,2019-02-11 to 2019-02-15,07-09-18,1.50 (0.53%),6.287B,288,13.52,295,200,http://finance.yahoo.com/quote/GANECOS.BO?p=GANECOS.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
BLACKROSE.BO,69,37.00 - 56.05,0.00 x 0,"10,124",-0.08,0.00 x 0,46.00 - 48.95,2.3,,18-09-18,0.15 (0.31%),2.382B,47.25,20.3,47.8,"7,889",http://finance.yahoo.com/quote/BLACKROSE.BO?p=BLACKROSE.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
SANGAMIND.BO,354,54.00 - 184.75,0.00 x 0,"79,054",0.54,0.00 x 0,64.50 - 65.35,7.26,,19-09-18,1.00 (1.53%),2.562B,64.5,8.95,65,634,http://finance.yahoo.com/quote/SANGAMIND.BO?p=SANGAMIND.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
ZENIFIB.BO,77,51.50 - 130.00,0.00 x 0,711,1.78,0.00 x 0,60.40 - 63.00,5.662,,19-09-18,1.50 (2.38%),278.608M,61.2,11.13,60.55,140,http://finance.yahoo.com/quote/ZENIFIB.BO?p=ZENIFIB.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
AARVEEDEN.BO,75,22.15 - 57.00,0.00 x 0,"5,973",0.83,0.00 x 0,25.05 - 26.90,1.267,,30-08-12,N/A (N/A),598.225M,26.9,20.13,25.45,"1,763",http://finance.yahoo.com/quote/AARVEEDEN.BO?p=AARVEEDEN.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
MANORG.BO,36,171.00 - 564.00,0.00 x 0,"20,090",1.56,0.00 x 0,523.10 - 523.10,42.469,2018-11-12 to 2018-11-16,17-09-18,1.00 (0.21%),4.48B,523.1,12.32,498.2,"5,327",http://finance.yahoo.com/quote/MANORG.BO?p=MANORG.BO,
HINDADH.BO,44,68.50 - 150.00,0.00 x 0,603,-0.19,0.00 x 0,84.30 - 89.95,4.86,2019-02-13 to 2019-02-18,21-11-16,N/A (N/A),453.888M,84.3,18.24,85.45,13,http://finance.yahoo.com/quote/HINDADH.BO?p=HINDADH.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
WINSOMTX.BO,60,23.05 - 69.00,0.00 x 0,821,1.34,0.00 x 0,27.50 - 30.00,0.651,,13-06-11,N/A (N/A),575.771M,30,44.62,28.35,106,http://finance.yahoo.com/quote/WINSOMTX.BO?p=WINSOMTX.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
ASAHIINDIA.BO,351,238.50 - 385.20,0.00 x 0,"8,983",0.55,0.00 x 0,255.00 - 257.00,7.807,,30-07-18,1.50 (0.59%),61.988B,257,32.66,255,"2,343",http://finance.yahoo.com/quote/ASAHIINDIA.BO?p=ASAHIINDIA.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
SAINTGOBAIN.BO,32,48.00 - 86.30,0.00 x 0,"38,522",2.13,0.00 x 0,54.10 - 55.45,1.772,,N/A,N/A (N/A),4.961B,55.45,30.73,55.45,"24,793",http://finance.yahoo.com/quote/SAINTGOBAIN.BO?p=SAINTGOBAIN.BO,
ANANTRAJ.BO,63,29.85 - 73.10,0.00 x 0,"52,737",2.11,0.00 x 0,34.20 - 34.70,2.114,,19-09-18,0.24 (0.69%),10.151B,34.5,16.27,34.75,"16,777",http://finance.yahoo.com/quote/ANANTRAJ.BO?p=ANANTRAJ.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
HINDNATGLS.BO,268.4,69.20 - 168.00,0.00 x 0,814,1.99,0.00 x 0,92.90 - 92.90,-32.28,,18-09-13,N/A (N/A),8.32B,92.9,N/A,94,2,http://finance.yahoo.com/quote/HINDNATGLS.BO?p=HINDNATGLS.BO,
HALDYNGL.BO,34,28.00 - 49.90,0.00 x 0,"11,323",1.35,0.00 x 0,34.00 - 35.25,-0.092,,18-09-18,0.30 (0.86%),1.83B,35.25,N/A,34.45,"6,937",http://finance.yahoo.com/quote/HALDYNGL.BO?p=HALDYNGL.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
YASHPPR.BO,4.67,44.10 - 95.00,0.00 x 0,"56,647",1.59,0.00 x 0,60.05 - 62.50,3.934,2019-02-11 to 2019-02-15,07-04-05,N/A (N/A),2.15B,60.8,15.51,61.6,"17,826",http://finance.yahoo.com/quote/YASHPPR.BO?p=YASHPPR.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
ARROWGREEN.BO,901,76.40 - 513.00,0.00 x 0,"4,466",2,0.00 x 0,99.50 - 105.70,-14.95,,10-09-18,2.00 (1.77%),1.174B,101.5,N/A,102.6,"1,073",http://finance.yahoo.com/quote/ARROWGREEN.BO?p=ARROWGREEN.BO,
VISHNU.BO,230,130.05 - 430.00,0.00 x 0,555,3.77,0.00 x 0,152.05 - 152.05,12.07,2019-02-13 to 2019-02-18,14-09-18,3.50 (2.26%),1.816B,152.05,12.6,154.95,105,http://finance.yahoo.com/quote/VISHNU.BO?p=VISHNU.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
NRAGRINDQ.BO,130,341.00 - 615.85,0.00 x 0,"3,032",-0.32,0.00 x 0,359.25 - 371.10,62.067,,18-09-18,3.00 (0.73%),6.18B,371,5.85,372.85,"1,860",http://finance.yahoo.com/quote/NRAGRINDQ.BO?p=NRAGRINDQ.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
VINDHYATEL.BO,705,"888.05 - 2,047.95",0.00 x 0,"3,127",0.78,0.00 x 0,"1,762.00 - 1,776.20",129.451,,23-07-18,10.00 (0.56%),20.906B,"1,770.55",13.63,"1,779.85",70,http://finance.yahoo.com/quote/VINDHYATEL.BO?p=VINDHYATEL.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
ADORWELD.BO,517,267.00 - 562.70,0.00 x 0,"2,996",0.44,0.00 x 0,372.05 - 381.55,13.538,,02-08-18,5.00 (1.26%),5.063B,381.55,27.5,381.55,630,http://finance.yahoo.com/quote/ADORWELD.BO?p=ADORWELD.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
SALZER.BO,243,121.20 - 228.20,0.00 x 0,"5,795",1.1,0.00 x 0,131.00 - 135.00,13.221,2019-02-01 to 2019-02-05,12-09-18,1.60 (1.19%),2.107B,135,9.99,136.05,422,http://finance.yahoo.com/quote/SALZER.BO?p=SALZER.BO,
JETKINGQ.BO,78,35.20 - 78.70,0.00 x 0,956,1.74,0.00 x 0,37.80 - 38.50,0.78,,09-07-15,N/A (N/A),224.485M,38.5,48.72,39.5,"2,300",http://finance.yahoo.com/quote/JETKINGQ.BO?p=JETKINGQ.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
PCS.BO,35,10.26 - 34.50,0.00 x 0,758,0.9,0.00 x 0,12.25 - 13.38,1.34,2019-02-07 to 2019-02-11,N/A,N/A (N/A),263.769M,12.28,9.4,12.73,"2,454",http://finance.yahoo.com/quote/PCS.BO?p=PCS.BO,
USHAMART.BO,13,17.90 - 45.70,0.00 x 0,"173,529",2.54,0.00 x 0,31.75 - 32.80,-2.057,,18-07-13,N/A (N/A),9.813B,32.3,N/A,32.7,"73,220",http://finance.yahoo.com/quote/USHAMART.BO?p=USHAMART.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
SUBROS.BO,395,234.70 - 385.00,0.00 x 0,"3,104",0.26,0.00 x 0,254.00 - 261.40,10.09,2019-01-31 to 2019-02-04,27-07-18,1.10 (0.42%),16.753B,259.05,25.45,261.2,303,http://finance.yahoo.com/quote/SUBROS.BO?p=SUBROS.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
HONAUT.BO,24000,"14,712.00 - 24,178.00",0.00 x 0,205,0.59,0.00 x 0,"21,865.60 - 22,143.75",350.286,2019-02-06 to 2019-02-11,27-07-18,32.00 (0.15%),193.986B,"21,972.15",62.64,"21,907.15",114,http://finance.yahoo.com/quote/HONAUT.BO?p=HONAUT.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
LUMAXIND.BO,2513.5,"1,553.70 - 2,585.00",0.00 x 0,400,0.73,0.00 x 0,"1,656.95 - 1,697.00",81.689,,10-07-18,23.00 (1.37%),15.804B,"1,686.00",20.7,"1,668.10",65,http://finance.yahoo.com/quote/LUMAXIND.BO?p=LUMAXIND.BO,
SPICEMOBI.BO,18,10.00 - 25.25,0.00 x 0,"1,820",0.37,0.00 x 0,10.70 - 11.95,-0.949,,12-02-14,N/A (N/A),2.793B,10.7,N/A,11.4,190,http://finance.yahoo.com/quote/SPICEMOBI.BO?p=SPICEMOBI.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
HBLPOWER.BO,58,24.00 - 68.70,0.00 x 0,"18,555",-0.06,0.00 x 0,28.00 - 29.55,1.141,,18-09-18,0.25 (0.87%),12.065B,29.55,24.76,28.75,"28,949",http://finance.yahoo.com/quote/HBLPOWER.BO?p=HBLPOWER.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
GIPCL.BO,137,68.00 - 129.10,0.00 x 0,"8,553",0.87,0.00 x 0,76.05 - 77.50,10.978,2019-02-08 to 2019-02-12,05-09-18,2.70 (3.49%),11.578B,77.25,6.97,76.6,"1,315",http://finance.yahoo.com/quote/GIPCL.BO?p=GIPCL.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
CMI.BO,263,115.50 - 371.60,0.00 x 0,"9,321",1.57,0.00 x 0,146.05 - 153.65,17.251,2018-11-20 to 2018-11-24,20-11-18,1.00 (0.65%),2.21B,153.65,8.52,151.45,"1,799",http://finance.yahoo.com/quote/CMI.BO?p=CMI.BO,
MOTHERSUMI.BO,199.97,140.80 - 258.97,0.00 x 0,"554,316",0.63,0.00 x 0,155.70 - 162.00,5.377,,08-08-18,1.50 (0.93%),497.188B,162,29.28,159.45,"196,901",http://finance.yahoo.com/quote/MOTHERSUMI.BO?p=MOTHERSUMI.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
HAVELLS.BO,607.78,454.00 - 728.95,0.00 x 0,"52,454",1.31,0.00 x 0,671.45 - 685.75,10.596,22-01-19,05-07-18,4.00 (0.59%),423.416B,679.95,63.88,676.1,"30,004",http://finance.yahoo.com/quote/HAVELLS.BO?p=HAVELLS.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
GUJINTRX.BO,55,80.20 - 164.70,0.00 x 0,718,1.39,0.00 x 0,93.00 - 97.70,13.338,,10-09-18,1.50 (1.58%),333.396M,93,7.28,93.55,566,http://finance.yahoo.com/quote/GUJINTRX.BO?p=GUJINTRX.BO,
IGARASHI.BO,863.17,523.05 - 775.97,0.00 x 0,682,1.86,0.00 x 0,523.05 - 538.40,19.717,,02-08-18,5.34 (0.97%),16.754B,537.25,27,537.95,"2,037",http://finance.yahoo.com/quote/IGARASHI.BO?p=IGARASHI.BO,
SYMPHONY.BO,1150.44,"811.85 - 2,078.90",0.00 x 0,"1,797",0.98,0.00 x 0,"1,134.00 - 1,198.00",22.166,,06-11-18,5.50 (0.48%),79.873B,"1,198.00",51.51,"1,149.05",499,http://finance.yahoo.com/quote/SYMPHONY.BO?p=SYMPHONY.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
PATELSAI.BO,84,106.60 - 200.90,0.00 x 0,"1,511",0.68,0.00 x 0,114.00 - 118.00,17.324,,19-09-18,2.50 (2.23%),582.824M,118,6.64,117.5,818,http://finance.yahoo.com/quote/PATELSAI.BO?p=PATELSAI.BO,
BUTTERFLY.BO,285,199.90 - 634.05,0.00 x 0,"4,741",-0.17,0.00 x 0,241.75 - 260.00,5.241,,28-07-16,N/A (N/A),4.402B,260,46.98,253.75,"2,719",http://finance.yahoo.com/quote/BUTTERFLY.BO?p=BUTTERFLY.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
RSSOFTWARE.BO,336,25.00 - 86.90,0.00 x 0,"17,535",1.39,0.00 x 0,33.75 - 34.75,-10.724,,13-07-16,N/A (N/A),884.366M,34.25,N/A,34.45,"3,696",http://finance.yahoo.com/quote/RSSOFTWARE.BO?p=RSSOFTWARE.BO,
MAGNAELQ.BO,118,,,,,,,21.383,,,,,,,,,http://finance.yahoo.com/quote/MAGNAELQ.BO?p=MAGNAELQ.BO,
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
,,,,,,,,,,,,,,,,,,Failed to parse json response
ROTO.BO,100,74.00 - 144.00,0.00 x 0,"13,897",1.76,0.00 x 0,101.80 - 107.00,5.426,2019-02-08 to 2019-02-12,19-09-18,0.40 (0.37%),1.596B,107,18.98,102.05,"19,810",http://finance.yahoo.com/quote/ROTO.BO?p=ROTO.BO,
